state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
7380000	0.000	0.004	0.000	1	0	0.000	0.025	0.001	104.21	-39.86	-0.00	0.00
7390000	0.000	0.006	0.000	1	0	0.000	0.022	-0.016	105.93	-39.86	-0.00	-0.69
7400000	0.000	0.012	0.000	1	0	0.000	0.021	0.004	100.80	-39.86	-0.00	0.44
7410000	0.000	0.353	0.000	2	0	0.000	0.021	-0.018	102.30	-40.92	0.00	0.00
7420000	0.000	0.031	0.000	1	0	0.000	0.015	-0.045	104.10	-39.86	-0.00	-0.69
7430000	0.000	0.000	0.000	0	0	0.000	0.033	0.034	99.57	-39.50	-0.00	0.00
7440000	0.000	0.000	0.000	0	0	0.000	0.021	-0.011	102.62	-39.50	0.00	0.00
7450000	0.000	0.000	0.000	0	0	0.000	0.025	-0.078	99.66	-39.50	0.00	-6.00
7460000	0.000	0.007	0.000	1	0	0.000	0.008	-0.025	100.30	-39.86	-0.00	-0.69
7470000	0.000	0.011	0.000	2	0	0.000	0.025	0.008	102.72	-40.92	-0.00	-0.69
7480000	0.000	0.849	0.000	1	0	0.000	0.021	-0.027	103.21	-39.86	0.00	-6.55
7490000	0.000	0.212	0.000	1	0	0.000	0.016	0.047	102.38	-39.86	-0.00	-0.69
7500000	0.000	0.005	0.000	1	0	0.000	0.018	-0.011	103.14	-39.86	0.00	-0.35
7510000	0.000	0.002	0.000	1	0	0.000	0.008	-0.070	99.92	-39.86	-0.00	0.00
7520000	0.000	0.012	0.000	2	0	0.000	0.017	0.104	99.21	-40.92	0.00	0.00
7530000	0.000	0.005	0.000	1	0	0.000	0.021	-0.017	102.27	-39.86	0.00	-6.71
