state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
6480000	0.000	0.000	0.000	0	0	0.000	0.001	0.010	116.88	-1149.17	-1.12	0.00
6490000	0.000	0.000	0.000	0	0	0.000	0.021	0.039	112.70	-1149.17	0.00	-12.75
6500000	0.000	0.000	0.000	0	0	0.000	0.004	-0.050	116.30	-1149.17	-0.00	0.00
6510000	0.000	0.000	0.000	0	0	0.000	0.003	-0.032	117.16	-1149.17	0.00	-13.00
6520000	0.000	0.000	0.000	0	0	0.000	0.004	-0.005	115.35	-1149.17	0.00	0.00
6530000	0.000	0.000	0.000	0	0	0.000	0.002	-0.050	117.21	-1149.17	-2.45	0.00
6540000	0.000	0.000	0.000	0	0	0.000	0.003	-0.016	116.34	-1149.17	0.00	0.00
6550000	0.000	0.000	0.000	0	0	0.000	0.001	0.025	117.34	-1149.17	0.00	0.07
6560000	0.000	0.000	0.000	0	0	0.000	0.016	-0.005	113.95	-1149.17	-2.45	0.00
6570000	0.000	0.000	0.000	0	0	0.000	0.006	0.053	115.83	-1149.17	0.00	-12.83
6580000	0.000	0.000	0.000	0	0	0.000	0.004	-0.016	116.01	-1149.17	0.00	0.00
6590000	0.000	0.000	0.000	0	0	0.000	0.006	-0.002	116.96	-1149.17	0.00	-12.95
6600000	0.000	0.000	0.000	0	0	0.000	0.012	-0.044	114.78	-1149.17	0.00	-0.32
6610000	0.000	0.000	0.000	0	0	0.000	0.003	-0.129	111.47	-1149.17	0.00	-12.46
6620000	0.000	0.000	0.000	0	0	0.000	0.010	0.090	113.48	-1149.17	0.00	-12.88
6630000	0.000	0.000	0.000	0	0	0.000	0.002	-0.121	113.87	-1149.17	-0.00	0.00
6640000	0.000	0.000	0.000	0	0	0.000	0.006	-0.051	116.44	-1149.17	0.00	-12.89
6650000	0.000	0.000	0.000	0	0	0.000	0.008	0.005	116.49	-1149.17	-1.63	0.00
6660000	0.000	0.000	0.000	0	0	0.000	0.010	-0.068	113.94	-1149.17	-1.64	0.00
6670000	0.000	0.000	0.000	0	0	0.000	0.001	-0.033	116.83	-1149.17	-0.00	0.00
6680000	0.000	0.000	0.000	0	0	0.000	0.001	0.021	117.64	-1149.17	-0.00	0.00
6690000	0.000	0.000	0.000	0	0	0.000	0.005	-0.009	116.90	-1149.17	-1.67	0.00
6700000	0.000	0.000	0.000	0	0	0.000	0.002	0.054	113.14	-1149.17	-0.00	0.00
6710000	0.000	0.000	0.000	0	0	0.000	0.002	0.044	116.57	-1149.17	-0.00	0.00
6720000	0.000	0.000	0.000	0	0	0.000	0.004	0.021	115.66	-1149.17	0.00	-12.59
6730000	0.000	0.000	0.000	0	0	0.000	0.003	-0.039	117.08	-1149.17	0.00	-12.81
6740000	0.000	0.000	0.000	0	0	0.000	0.014	-0.059	111.22	-1149.17	0.00	-12.44
6750000	0.000	0.000	0.000	0	0	0.000	0.000	0.098	114.62	-1149.17	-1.85	0.00
6760000	0.000	0.000	0.000	0	0	0.000	0.005	-0.077	113.83	-1149.17	0.00	-0.18
6770000	0.000	0.000	0.000	0	0	0.000	0.002	0.008	116.84	-1149.17	0.00	0.00
6780000	0.000	0.000	0.000	0	0	0.000	0.001	0.029	117.48	-1149.17	-1.38	0.00
6790000	0.000	0.000	0.000	0	0	0.000	0.008	-0.052	116.01	-1149.17	0.00	-12.82
6800000	0.000	0.000	0.000	0	0	0.000	0.001	0.037	117.19	-1149.17	0.00	0.00
6810000	0.000	0.000	0.000	0	0	0.000	0.014	0.091	112.71	-1149.17	-1.98	0.00
6820000	0.000	0.000	0.000	0	0	0.000	0.006	-0.013	116.40	-1149.17	-0.00	0.00
6830000	0.000	0.000	0.000	0	0	0.000	0.001	-0.079	116.37	-1149.17	0.00	-12.86
6840000	0.000	0.000	0.000	0	0	0.000	0.013	0.046	114.72	-1149.17	-0.00	0.00
6850000	0.000	0.000	0.000	0	1	447.318	0.003	-0.076	106.07	-1151.11	0.00	-12.42
6860000	0.000	0.000	0.000	0	0	0.000	0.012	0.017	114.89	-1149.17	-1.38	0.00
6870000	0.000	0.000	0.000	0	0	0.000	0.002	-0.004	117.32	-1149.17	0.00	-12.73
6880000	0.000	0.000	0.000	0	0	0.000	0.002	0.023	115.95	-1149.17	0.00	0.00
6890000	0.000	0.000	0.000	0	0	0.000	0.009	-0.016	116.36	-1149.17	0.00	0.00
6900000	0.000	0.000	0.000	0	0	0.000	0.002	0.004	117.38	-1149.17	0.00	0.00
6910000	0.000	0.000	0.000	0	0	0.000	0.002	0.048	116.21	-1149.17	0.00	-12.69
6920000	0.000	0.000	0.000	0	0	0.000	0.005	0.063	115.42	-1149.17	0.00	0.00
6930000	0.000	0.000	0.000	0	0	0.000	0.000	-0.137	113.26	-1149.17	-0.00	0.00
6940000	0.000	0.000	0.000	0	0	0.000	0.005	-0.032	116.84	-1149.17	0.00	-12.79
6950000	0.000	0.000	0.000	0	0	0.000	0.001	-0.079	115.46	-1149.17	0.00	0.00
6960000	0.000	0.000	0.000	0	0	0.000	0.002	-0.063	116.70	-1149.17	0.00	0.29
6970000	0.000	0.000	0.000	0	0	0.000	0.014	0.045	114.67	-1149.17	0.00	0.02
6980000	0.000	0.000	0.000	0	0	0.000	0.007	-0.009	116.74	-1149.17	0.00	-12.91
6990000	0.000	0.000	0.000	0	0	0.000	0.001	-0.076	115.37	-1149.17	0.00	-12.61
7000000	0.000	0.000	0.000	0	0	0.000	0.001	0.018	117.51	-1149.17	-1.97	0.00
7010000	0.000	0.000	0.000	0	0	0.000	0.003	0.018	117.31	-1149.17	0.00	-12.86
7020000	0.000	0.000	0.000	0	0	0.000	0.001	0.034	114.61	-1149.17	0.00	0.00
7030000	0.000	0.000	0.000	0	0	0.000	0.004	-0.070	113.97	-1149.17	0.00	-12.51
7040000	0.000	0.000	0.000	0	0	0.000	0.002	-0.039	117.42	-1149.17	-1.97	0.00
7050000	0.000	0.000	0.000	0	0	0.000	0.003	0.061	114.36	-1149.17	-1.97	0.00
7060000	0.000	0.000	0.000	0	0	0.000	0.002	-0.037	117.03	-1149.17	0.00	0.00
7070000	0.000	0.000	0.000	0	0	0.000	0.002	0.042	116.94	-1149.17	-1.97	0.00
7080000	0.000	0.000	0.000	0	0	0.000	0.003	0.026	117.14	-1149.17	0.00	0.00
7090000	0.000	0.000	0.000	0	0	0.000	0.004	-0.020	116.39	-1149.17	0.00	0.00
7100000	0.000	0.000	0.000	0	0	0.000	0.003	0.028	116.98	-1149.17	0.00	0.00
7110000	0.000	0.000	0.000	0	0	0.000	0.010	0.093	112.93	-1149.17	0.00	0.00
7120000	0.000	0.000	0.000	0	0	0.000	0.007	0.002	116.69	-1149.17	-1.64	0.00
7130000	0.000	0.000	0.000	0	0	0.000	0.003	0.021	117.37	-1149.17	0.00	-12.91
7140000	0.000	0.000	0.000	0	0	0.000	0.010	-0.063	115.20	-1149.17	0.00	-12.81
7150000	0.000	0.000	0.000	0	0	0.000	0.004	-0.055	116.42	-1149.17	0.00	0.00
7160000	0.000	0.000	0.000	0	0	0.000	0.002	-0.032	116.31	-1149.17	-0.00	0.00
7170000	0.000	0.000	0.000	0	0	0.000	0.002	0.039	116.58	-1149.17	0.00	0.00
7180000	0.000	0.000	0.000	0	0	0.000	0.014	0.006	115.25	-1149.17	0.00	0.00
7190000	0.000	0.000	0.000	0	0	0.000	0.003	-0.015	117.46	-1149.17	-0.00	0.00
7200000	0.000	0.000	0.000	0	0	0.000	0.006	0.002	116.62	-1149.17	0.00	0.00
7210000	0.000	0.000	0.000	0	0	0.000	0.016	-0.070	112.40	-1149.17	-0.00	0.00
7220000	0.000	0.000	0.000	0	0	0.000	0.005	0.012	116.85	-1149.17	0.00	0.00
7230000	0.000	0.000	0.000	0	0	0.000	0.004	-0.000	116.01	-1149.17	0.00	0.00
7240000	0.000	0.000	0.000	0	0	0.000	0.004	-0.072	116.14	-1149.17	0.00	0.00
7250000	0.000	0.000	0.000	0	0	0.000	0.007	0.065	114.41	-1149.17	0.00	-12.64
7260000	0.000	0.000	0.000	0	0	0.000	0.002	-0.044	116.82	-1149.17	0.00	-12.72
7270000	0.000	0.000	0.000	0	0	0.000	0.001	-0.016	117.49	-1149.17	0.00	0.00
7280000	0.000	0.000	0.000	0	0	0.000	0.001	0.034	117.05	-1149.17	0.00	-12.76
7290000	0.000	0.000	0.000	0	0	0.000	0.002	-0.090	114.79	-1149.17	0.00	0.00
7300000	0.000	0.000	0.000	0	0	0.000	0.021	0.037	113.33	-1149.17	0.00	0.00
7310000	0.000	0.000	0.000	0	0	0.000	0.007	0.069	113.57	-1149.17	0.00	0.00
7320000	0.000	0.000	0.000	0	0	0.000	0.006	-0.028	116.33	-1149.17	0.00	-13.05
7330000	0.000	0.000	0.000	0	0	0.000	0.001	0.039	116.98	-1149.17	0.00	-12.75
7340000	0.000	0.000	0.000	0	0	0.000	0.002	0.042	117.00	-1149.17	0.00	0.00
7350000	0.000	0.000	0.000	0	0	0.000	0.000	-0.028	116.78	-1149.17	-0.00	0.12
7360000	0.000	0.000	0.000	0	0	0.000	0.006	-0.037	115.50	-1149.17	0.00	-12.63
7370000	0.000	0.000	0.000	0	0	0.000	0.011	-0.076	114.13	-1149.17	-1.18	0.00
7380000	0.000	0.000	0.000	0	0	0.000	0.001	0.049	116.85	-1149.17	0.00	0.00
7390000	0.000	0.000	0.000	0	0	0.000	0.005	0.027	116.74	-1149.17	0.00	-12.85
7400000	0.000	0.000	0.000	0	0	0.000	0.011	-0.028	115.85	-1149.17	0.00	0.00
7410000	0.000	0.000	0.000	0	0	0.000	0.009	0.046	114.04	-1149.17	0.00	0.00
7420000	0.000	0.000	0.000	0	0	0.000	0.005	0.003	115.82	-1149.17	-0.00	0.00
7430000	0.000	0.000	0.000	0	0	0.000	0.001	0.031	117.41	-1149.17	0.00	0.00
7440000	0.000	0.000	0.000	0	0	0.000	0.013	-0.073	110.95	-1149.17	-1.08	0.00
7450000	0.000	0.000	0.000	0	0	0.000	0.022	-0.055	113.32	-1149.17	-0.00	0.00
7460000	0.000	0.000	0.000	0	0	0.000	0.005	0.016	116.84	-1149.17	0.00	-12.78
7470000	0.000	0.000	0.000	0	0	0.000	0.002	-0.023	116.52	-1149.17	0.00	-12.65
7480000	0.000	0.000	0.000	0	0	0.000	0.004	0.037	116.67	-1149.17	-1.30	0.00
7490000	0.000	0.000	0.000	0	0	0.000	0.001	-0.040	117.23	-1149.17	0.00	-12.75
7500000	0.000	0.000	0.000	0	0	0.000	0.000	0.020	116.67	-1149.17	0.00	0.00
7510000	0.000	0.000	0.000	0	0	0.000	0.005	-0.032	116.80	-1149.17	0.00	-12.79
7520000	0.000	0.000	0.000	0	0	0.000	0.002	-0.050	116.46	-1149.17	0.00	-12.68
7530000	0.000	0.000	0.000	0	0	0.000	0.003	0.007	117.44	-1149.17	0.00	0.00
7540000	0.000	0.000	0.000	0	0	0.000	0.004	0.012	116.55	-1149.17	-1.19	0.00
7550000	0.000	0.000	0.000	0	0	0.000	0.002	0.083	114.92	-1149.17	0.00	0.00
7560000	0.000	0.000	0.000	0	0	0.000	0.003	-0.036	116.72	-1149.17	-0.00	0.00
7570000	0.000	0.000	0.000	0	0	0.000	0.002	0.008	116.95	-1149.17	0.00	0.00
7580000	0.000	0.000	0.000	0	0	0.000	0.003	0.029	116.95	-1149.17	0.00	0.00
7590000	0.000	0.000	0.000	0	0	0.000	0.001	-0.006	115.95	-1149.17	0.00	0.25
7600000	0.000	0.000	0.000	0	0	0.000	0.011	-0.022	115.86	-1149.17	0.00	0.00
7610000	0.000	0.000	0.000	0	0	0.000	0.006	0.018	116.57	-1149.17	0.00	0.00
