state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
2250000	0.000	0.000	0.000	0	0	0.000	0.011	-0.062	107.58	-1107.73	0.00	0.00
2260000	0.000	0.000	0.000	0	0	0.000	0.006	0.058	108.31	-1107.73	0.00	0.00
2270000	0.000	0.000	0.000	0	0	0.000	0.005	0.030	109.17	-1107.73	-0.00	0.00
2280000	0.000	0.000	0.000	0	0	0.000	0.001	0.063	109.14	-1107.73	0.00	0.00
2290000	0.000	0.000	0.000	0	0	0.000	0.004	0.048	107.30	-1107.73	0.00	0.00
2300000	0.000	0.000	0.000	0	0	0.000	0.004	-0.018	109.10	-1107.73	0.00	0.00
2310000	0.000	0.000	0.000	0	0	0.000	0.005	-0.087	108.13	-1107.73	-0.00	0.00
2320000	0.000	0.000	0.000	0	0	0.000	0.011	-0.015	108.90	-1107.73	0.00	0.00
2330000	0.000	0.000	0.000	0	0	0.000	0.013	0.039	107.89	-1107.73	0.00	0.00
2340000	0.000	0.000	0.000	0	0	0.000	0.003	0.006	109.76	-1107.73	0.00	0.00
2350000	0.000	0.000	0.000	0	0	0.000	0.005	0.048	108.96	-1107.73	-0.00	0.00
2360000	0.000	0.000	0.000	0	0	0.000	0.008	0.011	109.08	-1107.73	-0.00	0.00
2370000	0.000	0.000	0.000	0	0	0.000	0.006	-0.034	107.08	-1107.73	0.00	0.00
2380000	0.000	0.000	0.000	0	0	0.000	0.005	-0.069	108.11	-1107.73	0.00	0.00
2390000	0.000	0.000	0.000	0	0	0.000	0.005	-0.075	108.61	-1107.73	0.00	0.00
2400000	0.000	0.000	0.000	0	0	0.000	0.006	-0.011	108.97	-1107.73	0.00	0.00
2410000	0.000	0.000	0.000	0	0	0.000	0.016	-0.008	107.45	-1107.73	0.00	-0.21
2420000	0.000	0.000	0.000	0	0	0.000	0.000	0.006	107.50	-1107.73	0.00	0.00
2430000	0.000	0.000	0.000	0	0	0.000	0.005	0.016	107.62	-1107.73	-0.00	0.00
2440000	0.000	0.000	0.000	0	0	0.000	0.008	-0.004	109.26	-1107.73	-0.00	0.00
2450000	0.000	0.000	0.000	0	0	0.000	0.002	0.030	109.42	-1107.73	-0.00	0.00
2460000	0.000	0.000	0.000	0	0	0.000	0.012	0.005	108.13	-1107.73	-0.00	0.00
2470000	0.000	0.000	0.000	0	0	0.000	0.001	-0.021	110.27	-1107.73	0.00	0.00
2480000	0.000	0.000	0.000	0	0	0.000	0.002	0.008	109.31	-1107.73	-0.00	0.00
2490000	0.000	0.000	0.000	0	0	0.000	0.005	0.037	109.08	-1107.73	-0.00	0.00
2500000	0.000	0.000	0.000	0	0	0.000	0.008	-0.023	109.07	-1107.73	0.00	0.00
2510000	0.000	0.000	0.000	0	0	0.000	0.010	0.023	108.88	-1107.73	0.00	-0.46
2520000	0.000	0.000	0.000	0	0	0.000	0.001	-0.047	110.02	-1107.73	-0.00	0.00
2530000	0.000	0.000	0.000	0	0	0.000	0.005	0.055	108.70	-1107.73	0.00	0.00
2540000	0.000	0.000	0.000	0	0	0.000	0.005	-0.061	108.67	-1107.73	-0.00	0.00
2550000	0.000	0.000	0.000	0	0	0.000	0.003	-0.043	109.68	-1107.73	-0.00	0.00
2560000	0.000	0.000	0.000	0	0	0.000	0.020	-0.048	106.71	-1107.73	0.00	0.00
2570000	0.000	0.000	0.000	0	0	0.000	0.008	-0.004	108.88	-1107.73	-0.00	0.00
2580000	0.000	0.000	0.000	0	0	0.000	0.000	0.067	107.14	-1107.73	-0.00	0.00
2590000	0.000	0.000	0.000	0	0	0.000	0.001	-0.041	110.20	-1107.73	0.00	-0.08
2600000	0.000	0.000	0.000	0	0	0.000	0.010	0.012	108.98	-1107.73	0.00	-0.26
